ID,name,source ref,source type,mapping type,target_ID,target name,target ref,target type,STIX ID,created,last modified
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1570,Lateral Tool Transfer,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,technique,relationship--c2d06b1b-823c-4f94-9b11-79892bca9f4e,15 October 2021,03 March 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--55fb787a-6622-43c7-a47d-48b4db7e8d81,10 June 2020,30 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1204.001,Malicious Link,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,technique,relationship--8769bb08-b5e3-4264-95ac-6164bdbd54f3,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1587.001,Malware,attack-pattern--212306d8-efa4-44c9-8c2d-ed3d2e224aa0,technique,relationship--3e925289-8c29-4e14-ac5e-dd4ab927b113,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1036.005,Match Legitimate Name or Location,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,technique,relationship--fed23938-8fbc-4b67-8452-f2f413eed291,10 June 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1003.003,NTDS,attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24,technique,relationship--342fb7f0-ef23-4b17-8550-750cbe5c8723,20 January 2023,24 February 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1040,Network Sniffing,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,technique,relationship--03f1e3ee-5c1b-4897-8631-d15ed48a0730,10 June 2020,10 June 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1571,Non-Standard Port,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18,technique,relationship--759af051-f194-4a68-98af-224f7d9916e8,10 June 2020,11 June 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1027,Obfuscated Files or Information,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,technique,relationship--c2e9f949-59a5-4e96-b0dd-0bde1a507909,10 June 2020,22 March 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--1d8fedc7-e139-4806-9904-3cc2bf8b9334,25 November 2020,30 June 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1090,Proxy,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,technique,relationship--2050b131-d5e1-419c-ad85-660fba4004d7,10 June 2020,18 June 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1219,Remote Access Software,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,technique,relationship--ad949bd4-7ffd-4712-91d8-4a8523db6b50,10 June 2020,13 April 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1018,Remote System Discovery,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,technique,relationship--42d2f7f0-9548-4bdd-9e88-7200a9e91b57,22 June 2020,30 June 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1218.011,Rundll32,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,technique,relationship--8e6cbb16-a5cb-4957-8654-dfde2471c3de,11 June 2020,11 June 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1021.002,SMB/Windows Admin Shares,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,technique,relationship--7ed0bce7-c9b1-4c48-9e42-930f6006fa4d,15 October 2021,27 February 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1593,Search Open Websites/Domains,attack-pattern--a0e6614a-7740-4b24-bd65-f1bde09fc365,technique,relationship--fac15889-5e75-4d1d-b624-294581c299ca,25 November 2020,12 April 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1594,Search Victim-Owned Websites,attack-pattern--16cdd21f-da65-4e4f-bc04-dd7d198c7b26,technique,relationship--bfb63eb2-7db6-45d0-83c4-1fc93a8e51c5,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1583.004,Server,attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,technique,relationship--5a76872f-862b-414c-a71d-f0dc39a6c3b4,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1585.001,Social Media Accounts,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928,technique,relationship--12853add-45f8-4dfb-9d64-af39b1575dcf,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1592.002,Software,attack-pattern--baf60e1a-afe5-4d31-830f-1b1ba2351884,technique,relationship--9f10e334-ae5f-4d8e-8229-64408fef1fd1,25 November 2020,12 April 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1072,Software Deployment Tools,attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,technique,relationship--3fdd32ab-646e-4ba4-96fd-165a09db0c67,13 April 2023,13 April 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,relationship--5259c2ae-964d-49b6-a7e7-6246e748369f,10 June 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1566.002,Spearphishing Link,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,technique,relationship--4170eaf9-9845-4f13-91b2-ff5c9931f365,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1598.003,Spearphishing Link,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230,technique,relationship--3954c9eb-1916-43ed-ba79-cc40d084c1a0,30 November 2020,30 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1132.001,Standard Encoding,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,technique,relationship--185020c6-9b2a-4b08-8936-7d407ea753b4,10 June 2020,10 June 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1082,System Information Discovery,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,technique,relationship--f7f1c7c3-192b-4675-815d-0a61b3e3a206,11 June 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1049,System Network Connections Discovery,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,technique,relationship--65a16e8c-47a1-4327-8eed-5cc82339807f,25 November 2020,30 June 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1033,System Owner/User Discovery,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,technique,relationship--ef041776-abd8-4e6f-8737-07e724e68cd1,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1588.002,Tool,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,technique,relationship--59116a0e-f23b-43ec-8b25-fbad5043344a,25 November 2020,24 February 2023
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1199,Trusted Relationship,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925,technique,relationship--9528abfe-4897-4171-8e01-a0ceeb376a9a,25 November 2020,06 January 2021
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1078,Valid Accounts,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,technique,relationship--50156329-1c32-4044-9c6e-ee2eb079cd1c,10 June 2020,10 June 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1059.005,Visual Basic,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,technique,relationship--e941da7d-9d23-4ada-b4ae-36f150d70087,10 June 2020,30 June 2022
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1588.006,Vulnerabilities,attack-pattern--2b5aa86b-a0df-4382-848d-30abea443327,technique,relationship--02804eca-a840-4ffe-8abd-60705d3456e4,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1595.002,Vulnerability Scanning,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4,technique,relationship--105a37da-145b-4143-8641-566350cd143c,25 November 2020,25 November 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1071.001,Web Protocols,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,technique,relationship--f6946801-949a-45e8-b99a-5f58fe119078,10 June 2020,10 June 2020
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1505.003,Web Shell,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,technique,relationship--8a7c712a-c79d-42f2-bfbf-d38798f4c855,31 March 2021,31 March 2021
G0034,Sandworm Team,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,group,uses,T1047,Windows Management Instrumentation,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,technique,relationship--7dcf8536-cf47-4979-a3a2-cda656431edc,15 October 2021,19 January 2023
G0029,Scarlet Mimic,intrusion-set--c5574ca0-d5a4-490a-b207-e4658e5fd1d7,group,uses,T1036.002,Right-to-Left Override,attack-pattern--77eae145-55db-4519-8ae5-77b0c7215d69,technique,relationship--d617132e-68a7-489a-887f-1c40b147ea62,22 April 2019,18 March 2020
G1015,Scattered Spider,intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,group,uses,T1553.002,Code Signing,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,technique,relationship--09ee94a2-db35-4932-9a77-b47364346186,13 July 2023,22 September 2023
G1015,Scattered Spider,intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,group,uses,T1068,Exploitation for Privilege Escalation,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,technique,relationship--bfe6736d-9bda-4f6e-87f9-8e6f3364a915,13 July 2023,13 July 2023
G1015,Scattered Spider,intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,group,uses,T1133,External Remote Services,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,technique,relationship--4f7a6812-5026-47ce-9424-e6658cec5e54,13 July 2023,13 July 2023
G1015,Scattered Spider,intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,group,uses,T1621,Multi-Factor Authentication Request Generation,attack-pattern--954a1639-f2d6-407d-aef3-4917622ca493,technique,relationship--a3fef23a-9f22-4d7c-b9f1-3f05372e9d87,13 July 2023,02 October 2023
G1015,Scattered Spider,intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,group,uses,T1598,Phishing for Information,attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a,technique,relationship--0697ae7e-2008-4674-a4ab-761fd5c15b4e,13 July 2023,13 July 2023
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1574.002,DLL Side-Loading,attack-pattern--e64c62cf-9cd7-4a14-94ec-cdaac43ab44b,technique,relationship--b277ffdd-55fc-42fc-96c0-3bf395f04831,07 August 2022,15 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1584.001,Domains,attack-pattern--f9cc4d06-775f-4ee1-b401-4e2cc0da30ba,technique,relationship--171a96b6-1680-408b-b90d-356b393a3dea,16 August 2022,13 October 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1105,Ingress Tool Transfer,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,technique,relationship--1d2111ce-5034-472a-89a7-1818d11280fb,07 August 2022,15 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--b784a456-decb-4d3a-a789-9dd67afb6e66,07 August 2022,24 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1036.005,Match Legitimate Name or Location,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,technique,relationship--e9b4a99d-6ddb-40bb-918a-363ddbdac448,07 August 2022,15 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1218.005,Mshta,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,technique,relationship--ebfa4596-86bb-4a7f-a6f5-11a5642b31fd,07 August 2022,15 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1106,Native API,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,technique,relationship--612cdeba-0ca3-426f-93d3-2dd3ccca7a54,07 August 2022,15 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1518.001,Security Software Discovery,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,technique,relationship--15c71de6-bc1d-451f-8c61-a982516bb18b,07 August 2022,15 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1518,Software Discovery,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58,technique,relationship--93d35fd7-3a55-4de1-a568-0fa50f81d594,24 August 2022,24 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,relationship--943577e6-928e-43dd-a175-60e6046c4499,07 August 2022,14 October 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1598.002,Spearphishing Attachment,attack-pattern--8982a661-d84c-48c0-b4ec-1db29c6cf3bc,technique,relationship--cfdd9ee1-119f-4071-8498-02bb568fc778,16 August 2022,16 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1082,System Information Discovery,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,technique,relationship--c1c32fe3-7aba-4d58-94df-89ce60a76810,16 August 2022,24 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1614,System Location Discovery,attack-pattern--c877e33f-1df6-40d6-b1e7-ce70f16f4979,technique,relationship--139cce0b-726b-406a-ad38-1fdfc779cf57,16 August 2022,24 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1016,System Network Configuration Discovery,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,technique,relationship--4e3b39db-d29f-450b-b3ec-074c91af282a,16 August 2022,24 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1608.001,Upload Malware,attack-pattern--3ee16395-03f0-4690-a32e-69ce9ada0f9e,technique,relationship--5c5d1d00-1a0a-4315-9da4-2beb5f00793b,24 August 2022,24 August 2022
G1008,SideCopy,intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710,group,uses,T1059.005,Visual Basic,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,technique,relationship--86bfc0ee-73e0-4f1b-a4f9-f8e44eae2dc3,07 August 2022,13 October 2022
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1119,Automated Collection,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,technique,relationship--b5766b7d-0a7d-4bbc-8a44-211825de80db,28 January 2021,06 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1020,Automated Exfiltration,attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,technique,relationship--3d2736f6-5ce8-48ba-8be0-e8d8ab0a3a9c,28 January 2021,06 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1027.010,Command Obfuscation,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,technique,relationship--a4e89138-7df9-4be1-9d45-4089f1744ad0,22 March 2023,22 March 2023
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1574.002,DLL Side-Loading,attack-pattern--e64c62cf-9cd7-4a14-94ec-cdaac43ab44b,technique,relationship--ff49e4df-4693-4df5-adf8-15e765963155,27 January 2021,06 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1559.002,Dynamic Data Exchange,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,technique,relationship--67583965-9e89-49cd-bdac-9fd69d7857ae,29 January 2021,21 July 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1203,Exploitation for Client Execution,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,technique,relationship--0841fe7b-657e-47e9-b4c9-ec812043a41c,27 January 2021,06 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1083,File and Directory Discovery,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,technique,relationship--6cce15df-4e0c-4eac-b597-5a301d450546,28 January 2021,08 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1105,Ingress Tool Transfer,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,technique,relationship--400ed882-80e9-47f7-85a6-11996fbbb635,27 January 2021,07 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1059.007,JavaScript,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,technique,relationship--326d0ed6-35a6-452e-a8a2-ab2a7e034faa,27 January 2021,21 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1074.001,Local Data Staging,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,technique,relationship--1bf421b0-1faf-403d-a8c6-3f5eb90d7c9d,28 January 2021,06 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1204.002,Malicious File,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,technique,relationship--f1ef0014-9d3d-407a-aa86-8aab6c92edda,29 January 2021,30 August 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1204.001,Malicious Link,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,technique,relationship--d2ea2645-1940-4776-a874-09309f75636a,07 April 2021,21 July 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1036.005,Match Legitimate Name or Location,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,technique,relationship--ccb80607-a8bf-4e6b-a3e3-1755cd317552,08 April 2021,08 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1218.005,Mshta,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,technique,relationship--0ecbbfa3-6b81-4cf7-9033-373ebbc2832f,29 January 2021,21 July 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1027,Obfuscated Files or Information,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,technique,relationship--32e947a4-cbd3-45a8-ae74-7e51edf84d81,27 January 2021,22 March 2023
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1059.001,PowerShell,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,technique,relationship--a55c163c-3eb8-47a2-8ad1-3a667b4ac129,27 January 2021,21 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1057,Process Discovery,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,technique,relationship--1e9f6719-24c5-4c8b-a832-506f46bbadb6,28 January 2021,06 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1547.001,Registry Run Keys / Startup Folder,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,technique,relationship--5d43c968-d9d2-4687-949e-23888376f10c,29 January 2021,21 July 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1518.001,Security Software Discovery,attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384,technique,relationship--0cf2ae01-9d19-46d7-949e-e6d7a5639a95,29 January 2021,21 July 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1518,Software Discovery,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58,technique,relationship--ab058a49-a8fc-403d-ae97-9137625c82d7,28 January 2021,21 July 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1566.001,Spearphishing Attachment,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,technique,relationship--cbfb1a32-4582-4ecb-8a0e-4c76caaa5063,27 January 2021,06 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1598.002,Spearphishing Attachment,attack-pattern--8982a661-d84c-48c0-b4ec-1db29c6cf3bc,technique,relationship--a28e6ec8-0519-40e7-b252-90205dfbe5d9,27 January 2021,30 August 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1566.002,Spearphishing Link,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,technique,relationship--118e5be5-a143-4e2f-b80f-20b580f14210,27 January 2021,06 April 2021
G0121,Sidewinder,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,group,uses,T1598.003,Spearphishing Link,attack-pattern--2d3f5b3c-54ca-4f4d-bb1f-849346d31230,technique,relationship--107dc621-6f5d-4b59-9873-54355e55312d,27 January 2021,06 April 2021
