ID,name,source_ref,source_type,mapping_type,target_ID,target_name,target ref,target_type,mapping description,STIX ID,created,last modified
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0357,Impacket,tool--26c87906-d750-42c5-946c-d4162c73fc7b,software,(Citation: Unit42 Emissary Panda May 2019),relationship--565f6cdf-e29b-430d-8b42-e0b0b93fa994,09 July 2019,12 October 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,[Threat Group-3390](https://attack.mitre.org/groups/G0027) has used a modified version of Mimikatz called Wrapikatz.(Citation: SecureWorks BRONZE UNION June 2017)(Citation: Nccgroup Emissary Panda May 2018)(Citation: Trend Micro DRBControl February 2020)(Citation: Talent-Jump Clambling February 2020)(Citation: Profero APT27 December 2020),relationship--4ce5e752-97d6-4803-a49c-0f905729a133,14 December 2017,26 March 2023
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0590,NBTscan,tool--b63970b7-ddfb-4aee-97b1-80d335e033a8,software,(Citation: Dell TG-3390)(Citation: Trend Micro DRBControl February 2020),relationship--e7740e58-d87c-44c4-907c-f66b88851ffc,17 March 2021,11 April 2022
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: SecureWorks BRONZE UNION June 2017),relationship--2e45dc12-f493-42ea-829e-011ba786bef1,14 December 2017,14 July 2019
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0664,Pandora,malware--a545456a-f9a7-47ad-9ea6-8b017def38d1,software,(Citation: Trend Micro Iron Tiger April 2021),relationship--ec9574b7-95ec-4d84-b468-164e918bbffd,29 November 2021,29 November 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0013,PlugX,malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,software,(Citation: Dell TG-3390)(Citation: SecureWorks BRONZE UNION June 2017)(Citation: Nccgroup Emissary Panda May 2018)(Citation: Trend Micro DRBControl February 2020)(Citation: Profero APT27 December 2020),relationship--412b7fbf-bc21-4373-9f2c-5f0a26482536,31 May 2017,26 March 2023
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0662,RCSession,malware--03acae53-9b98-46f6-b204-16b930839055,software,(Citation: Trend Micro Iron Tiger April 2021)(Citation: Trend Micro DRBControl February 2020)(Citation: Profero APT27 December 2020),relationship--b143e00a-062e-424a-83c2-27559ff2cdf1,23 November 2021,26 March 2023
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0663,SysUpdate,malware--c009560a-f097-45a3-8f9f-78ec1440a783,software,(Citation: Trend Micro Iron Tiger April 2021),relationship--a036174e-7bd3-4604-ba4c-c26cceb5fe67,29 November 2021,11 April 2022
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0096,Systeminfo,tool--7fcbc4e8-1989-441f-9ac5-e7b6ff5806f1,software,(Citation: Trend Micro DRBControl February 2020),relationship--30ba627f-f567-444c-9c48-39db264ca78b,22 November 2021,22 November 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0057,Tasklist,tool--2e45723a-31da-4a7e-aaa6-e01998a6788f,software,(Citation: Trend Micro DRBControl February 2020),relationship--88c2feed-474e-427c-a0ed-6a4e1576b145,22 November 2021,22 November 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0005,Windows Credential Editor,tool--242f3da3-4425-4d11-8f5c-b842886da966,software,(Citation: Dell TG-3390),relationship--fb6a8268-5a73-4ac0-8f61-439f472063d6,31 May 2017,14 July 2019
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0412,ZxShell,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,software,(Citation: Secureworks BRONZEUNION Feb 2019),relationship--a7b07cff-8743-4fe9-9999-8ad32995fa95,24 September 2019,18 March 2020
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0160,certutil,tool--0a68f1f1-da74-4d28-8d9a-696c082706cc,software,(Citation: Trend Micro DRBControl February 2020),relationship--614c18a5-2cee-48ac-898d-e1b85a91e44d,31 May 2017,12 November 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0032,gh0st RAT,malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24,software,(Citation: Secureworks BRONZEUNION Feb 2019),relationship--5d1d76e6-ecd8-44e7-bc90-7701788dc28e,24 September 2019,18 March 2020
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0008,gsecdump,tool--b07c2c47-fefb-4d7c-a69e-6a3296171f54,software,(Citation: Dell TG-3390),relationship--3b6fc69c-9759-465a-b09c-a6161e4e2f56,31 May 2017,14 July 2019
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0100,ipconfig,tool--294e2560-bd48-44b2-9da2-833b5588ad11,software,(Citation: SecureWorks BRONZE UNION June 2017),relationship--c354d751-4688-49c5-9f9a-0d2bc705f645,14 December 2017,14 July 2019
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0104,netstat,tool--4664b683-f578-434f-919b-1c1aad2a1111,software,(Citation: Trend Micro DRBControl February 2020),relationship--8b38c61f-d128-4496-a15f-c91d121b39f6,22 November 2021,22 November 2021
G0027,Threat Group-3390,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,group,uses,S0006,pwdump,tool--9de2308e-7bed-43a3-8e58-f194b3586700,software,(Citation: Unit42 Emissary Panda May 2019),relationship--deb55b94-e38c-4941-9ebd-8cc3343c3eae,09 July 2019,12 October 2021
G0076,Thrip,intrusion-set--d69e568e-9ac8-4c08-b32c-d93b43ba9172,group,uses,S0261,Catchamas,malware--8d9e758b-735f-4cbc-ba7c-32cd15138b2a,software,(Citation: Symantec Thrip June 2018),relationship--be2798b5-a9bc-409d-bdf5-eaca8f2eb94e,17 October 2018,25 March 2019
G0076,Thrip,intrusion-set--d69e568e-9ac8-4c08-b32c-d93b43ba9172,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Symantec Thrip June 2018),relationship--70e7b609-b57d-4c71-931e-b8a658b0ba0d,17 October 2018,25 March 2019
G0076,Thrip,intrusion-set--d69e568e-9ac8-4c08-b32c-d93b43ba9172,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,[Thrip](https://attack.mitre.org/groups/G0076) used PsExec to move laterally between computers on the victim’s network.(Citation: Symantec Thrip June 2018),relationship--307f4aac-212f-4c81-9764-d0acf7ca0e55,17 October 2018,25 March 2019
G0131,Tonto Team,intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,group,uses,S0268,Bisonal,malware--65ffc206-d7c1-45b3-b543-f6b726e7840d,software,(Citation: Kaspersky CactusPete Aug 2020)(Citation: Secureworks BRONZE HUNTLEY )(Citation: Talos Bisonal Mar 2020) ,relationship--4d2c0b15-fb83-4ec1-9e3c-3b0707519278,05 May 2021,27 January 2022
G0131,Tonto Team,intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,group,uses,S0349,LaZagne,tool--b76b2d94-60e4-4107-a903-4a3a7622fb3b,software,(Citation: TrendMicro Tonto Team October 2020),relationship--a779fd0b-0fa0-4bcd-837f-4d3e12482ca1,17 October 2021,17 October 2021
G0131,Tonto Team,intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Kaspersky CactusPete Aug 2020),relationship--420064ce-0bfd-4daa-9e4c-4b197634be19,05 May 2021,05 May 2021
G0131,Tonto Team,intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,group,uses,S0590,NBTscan,tool--b63970b7-ddfb-4aee-97b1-80d335e033a8,software,(Citation: TrendMicro Tonto Team October 2020),relationship--c20cc0d1-fe0b-4683-b6ed-bbb8736fe2ca,17 October 2021,17 October 2021
G0131,Tonto Team,intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,group,uses,S0596,ShadowPad,malware--ec9e00dd-0313-4d5b-8105-c20aa47abffc,software,(Citation: Kaspersky CactusPete Aug 2020),relationship--6d4b2be8-946d-4ae7-a897-a5c92b00c512,05 May 2021,05 May 2021
G0131,Tonto Team,intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,group,uses,S0008,gsecdump,tool--b07c2c47-fefb-4d7c-a69e-6a3296171f54,software,(Citation: TrendMicro Tonto Team October 2020),relationship--fcc1d2e7-f41d-4a06-85c6-f00ea602ddac,17 October 2021,17 October 2021
G0134,Transparent Tribe,intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,group,uses,S0115,Crimson,malware--326af1cd-78e7-45b7-a326-125d2f7ef8f2,software,(Citation: Proofpoint Operation Transparent Tribe March 2016)(Citation: Cisco Talos Transparent Tribe Education Campaign July 2022),relationship--9c3c62d3-d97c-4478-b822-e7019861121d,02 September 2021,06 October 2022
G0134,Transparent Tribe,intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,group,uses,S0334,DarkComet,malware--53ab35c2-d00e-491a-8753-41d35ae7e547,software,(Citation: Unit 42 ProjectM March 2016),relationship--074ed0d8-8a95-4090-a23b-6c3915587590,09 September 2021,09 September 2021
G0134,Transparent Tribe,intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,group,uses,S0644,ObliqueRAT,malware--5864e59f-eb4c-43ad-83b2-b5e4fae056c9,software,(Citation: Talos Oblique RAT March 2021)(Citation: Cisco Talos Transparent Tribe Education Campaign July 2022),relationship--0e9e8c43-24f5-401f-8e50-5b4a476ea31d,09 September 2021,06 October 2022
G0134,Transparent Tribe,intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,group,uses,S0643,Peppy,malware--6c2550d5-a01a-4bbb-a004-6ead348ba623,software,(Citation: Unit 42 ProjectM March 2016),relationship--c7429670-16be-43bb-b13d-35056c4c968e,09 September 2021,09 September 2021
G0134,Transparent Tribe,intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3,group,uses,S0385,njRAT,malware--d906e6f7-434c-44c0-b51a-ed50af8f7945,software,(Citation: Proofpoint Operation Transparent Tribe March 2016),relationship--2ca333e2-c94f-4cc1-af46-beae48ff3c43,07 September 2021,15 October 2021
G0081,Tropic Trooper,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,group,uses,S0190,BITSAdmin,tool--64764dc6-a032-495f-8250-1e4c06bdc163,software,(Citation: TrendMicro Tropic Trooper Mar 2018),relationship--b5344ae6-8083-4a09-98f3-01c1491356dc,23 September 2019,23 September 2019
G0081,Tropic Trooper,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,group,uses,S0387,KeyBoy,malware--5dd649c0-bca4-488b-bd85-b180474ec62e,software,(Citation: Unit 42 Tropic Trooper Nov 2016)(Citation: CitizenLab Tropic Trooper Aug 2018),relationship--ef2cc3f0-b44f-4f56-ba46-45e736ce0e90,17 June 2019,30 June 2019
G0081,Tropic Trooper,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,group,uses,S0012,PoisonIvy,malware--b42378e0-f147-496f-992a-26a49705395b,software,(Citation: Unit 42 Tropic Trooper Nov 2016),relationship--831143c2-3477-49e4-8806-c1e07be0fa79,29 January 2019,30 June 2019
G0081,Tropic Trooper,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,group,uses,S0596,ShadowPad,malware--ec9e00dd-0313-4d5b-8105-c20aa47abffc,software,(Citation: Recorded Future RedEcho Feb 2021),relationship--696abb07-b706-469e-83c2-1e29984c9532,23 March 2021,23 March 2021
G0081,Tropic Trooper,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,group,uses,S0452,USBferry,malware--75bba379-4ba1-467e-8c60-ec2b269ee984,software,(Citation: TrendMicro Tropic Trooper May 2020),relationship--1b5dbd72-abeb-4d61-9a7f-917a17f272d1,21 May 2020,21 May 2020
G0081,Tropic Trooper,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,group,uses,S0388,YAHOYAH,malware--cb444a16-3ea5-4a91-88c6-f329adcb8af3,software,(Citation: TrendMicro TropicTrooper 2015),relationship--e4ccb68f-5c52-4805-88d0-14d87268e562,17 June 2019,23 March 2023
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0099,Arp,tool--30489451-5886-4c46-90c9-0dff9adc5252,software,(Citation: Kaspersky Turla),relationship--5c0645e4-f0c7-4bb4-bedb-29a96a472fe0,31 May 2017,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0335,Carbon,malware--b7e9880a-7a7c-4162-bddb-e28e8ef2bf1f,software,(Citation: ESET Carbon Mar 2017)(Citation: Secureworks IRON HUNTER Profile),relationship--b2b885e0-3b49-4a38-80eb-30a1a3157ff0,29 January 2019,22 February 2022
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0126,ComRAT,malware--da5880b4-f7da-4869-85f2-e0aba84b8565,software,(Citation: Symantec Waterbug)(Citation: Unit 42 IronNetInjector February 2021 )(Citation: Secureworks IRON HUNTER Profile),relationship--35a9c64c-c305-46bf-a216-c8bb1b051614,31 May 2017,20 May 2022
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0538,Crutch,malware--925a6c52-5cf0-4fec-99de-b0d6917d8593,software,(Citation: ESET Crutch December 2020)(Citation: Talos TinyTurla September 2021),relationship--686d91dc-692b-48a0-829b-2556c6415f59,06 December 2020,02 December 2021
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0363,Empire,tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,software,(Citation: ESET Turla August 2018)(Citation: ESET Crutch December 2020),relationship--40848159-b266-42df-9cf8-785b2f78bcfc,12 March 2019,07 December 2020
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0091,Epic,malware--6b62e336-176f-417b-856a-8552dd8c44e1,software,(Citation: Kaspersky Turla)(Citation: Secureworks IRON HUNTER Profile),relationship--e02d1cb4-1bb7-49b5-a918-5e0d194974aa,31 May 2017,22 February 2022
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0168,Gazer,malware--76abb3ef-dafd-4762-97cb-a35379429db4,software,(Citation: ESET Gazer Aug 2017),relationship--773e99eb-0739-42d3-afaa-aff65e86329d,16 January 2018,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0537,HyperStack,malware--2cf7dec3-66fc-423f-b2c7-58f1de243b4e,software,(Citation: Accenture HyperStack October 2020),relationship--dac527e7-fffb-46de-8585-57a112cb1eba,02 December 2020,02 December 2020
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0581,IronNetInjector,tool--b1595ddd-a783-482a-90e1-8afc8d48467e,software,(Citation: Unit 42 IronNetInjector February 2021 ),relationship--5543599a-779f-4955-8f3e-99cc92b1e2fc,25 February 2021,20 May 2022
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S1075,KOPILUWAK,malware--09fcc02f-f9d4-43fa-8609-5e5e186b7103,software,(Citation: Mandiant Suspected Turla Campaign February 2023),relationship--54b38c51-b6b3-4d8a-9e6f-f257a3543939,25 July 2023,25 July 2023
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0265,Kazuar,malware--536be338-e2ef-4a6b-afb6-8d5568b91eb2,software,(Citation: Unit 42 Kazuar May 2017)(Citation: Talos TinyTurla September 2021),relationship--775d3c82-5863-43fa-8dfd-2f62382d53f1,17 October 2018,02 December 2021
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0395,LightNeuron,malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb,software,(Citation: ESET LightNeuron May 2019)(Citation: Secureworks IRON HUNTER Profile),relationship--a4d6544d-0d01-4cdd-81e8-4b6382675f10,28 June 2019,22 February 2022
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: ESET Turla Mosquito May 2018)(Citation: Symantec Waterbug Jun 2019),relationship--b9c05069-a05f-4b74-9b4d-275c64f2e124,17 October 2018,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0256,Mosquito,malware--92b55426-109f-4d93-899f-1833ce91ff90,software,(Citation: ESET Turla Mosquito Jan 2018)(Citation: ESET Turla Mosquito May 2018)(Citation: Secureworks IRON HUNTER Profile),relationship--43e9c37e-9e57-4130-8510-05c65bfde6f8,17 October 2018,22 February 2022
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0590,NBTscan,tool--b63970b7-ddfb-4aee-97b1-80d335e033a8,software,(Citation: Symantec Waterbug Jun 2019),relationship--e515dc29-7a69-4d0f-8a2a-d27722f3bd6b,17 March 2021,23 March 2021
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Kaspersky Turla),relationship--cd79beea-20ee-4b4f-aad1-5cc34d27398c,31 May 2017,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0587,Penquin,malware--d18cb958-f4ad-4fb3-bb4f-e8994d206550,software,(Citation: Leonardo Turla Penquin May 2020),relationship--f2a29786-05d5-4566-bece-14d5c1a212c1,11 March 2021,28 September 2022
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0393,PowerStallion,malware--dcac85c1-6485-4790-84f6-de5e6f6b91dd,software,(Citation: ESET Turla PowerShell May 2019),relationship--76428147-d359-4568-a1a2-7cc3da632da4,21 June 2019,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0029,PsExec,tool--ff6caf67-ea1f-4895-b80e-4bb0fc31c6db,software,(Citation: Symantec Waterbug Jun 2019),relationship--08fccacb-803c-4d00-baa7-ed6af83660ae,08 July 2019,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0075,Reg,tool--cde2d700-9ed1-46cf-9bce-07364fe8b24f,software,(Citation: Kaspersky Turla),relationship--d0ed3128-67f0-43dd-b1d9-01843eb71b77,31 May 2017,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0096,Systeminfo,tool--7fcbc4e8-1989-441f-9ac5-e7b6ff5806f1,software,(Citation: Kaspersky Turla),relationship--8cdfc8e4-b657-4ae9-b9ee-9b6107fae796,31 May 2017,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0057,Tasklist,tool--2e45723a-31da-4a7e-aaa6-e01998a6788f,software,(Citation: Kaspersky Turla),relationship--bd2a23f7-88cd-47d2-b30e-9356d0204a8e,31 May 2017,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0668,TinyTurla,malware--2a7c1bb7-cd12-456e-810d-ab3bf8457bab,software,(Citation: Talos TinyTurla September 2021),relationship--ec1a882a-b9d1-469f-b944-26d684b28a1e,02 December 2021,02 December 2021
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0022,Uroburos,malware--80a014ba-3fef-4768-990b-37d8bd10d7f4,software,(Citation: Kaspersky Turla)(Citation: Joint Cybersecurity Advisory AA23-129A Snake Malware May 2023),relationship--6a87ff58-10b1-4fbc-a633-d7d8a34d1b29,31 May 2017,02 August 2023
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0160,certutil,tool--0a68f1f1-da74-4d28-8d9a-696c082706cc,software,(Citation: Symantec Waterbug Jun 2019),relationship--36f14542-1dd2-4b2e-b69f-d7f38ea9800e,08 July 2019,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0102,nbtstat,tool--b35068ec-107a-4266-bda8-eb7036267aea,software,(Citation: Kaspersky Turla),relationship--1ab3f63b-bd80-4e4c-8f62-79f26b9724ab,31 May 2017,14 July 2019
G0010,Turla,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,group,uses,S0104,netstat,tool--4664b683-f578-434f-919b-1c1aad2a1111,software,(Citation: Kaspersky Turla),relationship--3643f451-322d-4f38-91a4-00a55a42c7f5,31 May 2017,14 July 2019
G0123,Volatile Cedar,intrusion-set--b2e34388-6938-4c59-a702-80dc219e15e3,group,uses,S0572,Caterpillar WebShell,malware--751b77e6-af1f-483b-93fe-eddf17f92a64,software,(Citation: ClearSky Lebanese Cedar Jan 2021)(Citation: CheckPoint Volatile Cedar March 2015),relationship--5b642677-f57c-4eb7-9e9e-33e12de48cd1,10 February 2021,10 February 2021
G0123,Volatile Cedar,intrusion-set--b2e34388-6938-4c59-a702-80dc219e15e3,group,uses,S0569,Explosive,malware--6a21e3a4-5ffe-4581-af9a-6a54c7536f44,software,(Citation: CheckPoint Volatile Cedar March 2015)(Citation: ClearSky Lebanese Cedar Jan 2021),relationship--72ff8ebb-a0fe-4ea0-9e4a-0f9aa2d48bc5,08 February 2021,10 February 2021
G1017,Volt Typhoon,intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,group,uses,S0357,Impacket,tool--26c87906-d750-42c5-946c-d4162c73fc7b,software,(Citation: Microsoft Volt Typhoon May 2023)(Citation: Joint Cybersecurity Advisory Volt Typhoon June 2023),relationship--c93cacac-5ecf-49cb-8377-18e319545329,31 July 2023,08 September 2023
G1017,Volt Typhoon,intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,group,uses,S0002,Mimikatz,tool--afc079f3-c0ea-4096-b75d-3f05338b7f60,software,(Citation: Joint Cybersecurity Advisory Volt Typhoon June 2023),relationship--8329b484-4c42-4c30-8565-a742bff07b0c,02 August 2023,08 September 2023
G1017,Volt Typhoon,intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,group,uses,S0039,Net,tool--03342581-f790-4f03-ba41-e82e67392e23,software,(Citation: Secureworks BRONZE SILHOUETTE May 2023),relationship--ec0161c2-2e79-4166-b3e5-5a7026366865,03 August 2023,03 August 2023
G1017,Volt Typhoon,intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,group,uses,S0359,Nltest,tool--981acc4c-2ede-4b56-be6e-fa1a75f37acf,software,(Citation: Secureworks BRONZE SILHOUETTE May 2023),relationship--e22619ba-a141-405c-92e2-4f157f953c14,04 August 2023,04 August 2023
G1017,Volt Typhoon,intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,group,uses,S0097,Ping,tool--b77b563c-34bb-4fb8-86a3-3694338f7b47,software,(Citation: Microsoft Volt Typhoon May 2023),relationship--ad6cad0b-d827-4182-baf9-826c6788cf4e,31 July 2023,31 July 2023
